"Bat ID","Last 4 digits","Site","Sampling Date","Luminex Date","Species","Age","Sex","Repro Status","Weight (g)","Forearm (mm)","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs"
"A151","9675","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,19,10.5,2.94443897916644,2.35137525716348,0.0925344168391568,0.0730421863393924
"A152","3900","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,17.5,8.5,2.86220088092947,2.14006616349627,0.0761604857135542,0.0332385499648653
"A153","8869","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,21.5,8.5,3.06805293513362,2.14006616349627,0.11714644513944,0.0332385499648653
"A155","3205","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,47,12,3.85014760171006,2.484906649788,0.27286459133639,0.0981950792148
"A157","4830","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,31.25,9,3.44201937618241,2.19722457733622,0.191604644931162,0.0440053025013802
"A159","6826","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,16.5,8.5,2.80336038090653,2.14006616349627,0.0644451090763741,0.0332385499648653
"A160","3240","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,20,7,2.99573227355399,1.94591014905531,0.102747114937876,-0.00333401425665573
"A163",NA,"Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,23.5,12.25,3.15700042115011,2.50552593699074,0.134856241949587,0.102079070177405
"A164","7128","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,14.25,9,2.65675690671466,2.19722457733622,0.0352557766300572,0.0440053025013802
"A170","6929","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,10.5,2,2.35137525716348,0.693147180559945,-0.0255469194921886,-0.239313076000184
"A171","4569","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","JUV","M","NRS",NA,NA,17,11,2.83321334405622,2.39789527279837,0.0703889522948726,0.0818050169130014
"A172","5270","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","JUV","F","NRS",NA,NA,10.75,7.5,2.37490575457367,2.01490302054226,-0.0208619042473629,0.00966195823767558
"A173","8308","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum",NA,"?","SIM",NA,NA,12.25,8,2.50552593699074,2.07944154167984,0.00514509149258908,0.0218188786187518
"A174","9231","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","JUV","F","NRS",NA,NA,12.5,5.75,2.52572864430826,1.74919985480926,0.00916753054771617,-0.0403877202160755
"A176","3647","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum",NA,"?","SIM",NA,NA,12.75,8.5,2.54553127160443,2.14006616349627,0.0131103120857728,0.0332385499648653
"A186","9846","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,18.75,5,2.93119375241642,1.6094379124341,0.0898972397254195,-0.0667142423583726
"A188","6353","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","NRS",NA,NA,18,6,2.89037175789616,1.79175946922805,0.0817694189098368,-0.032370898094668
"A189","8793","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,20,8.5,2.99573227355399,2.14006616349627,0.102747114937876,0.0332385499648653
"A192","9051","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,11.25,9.25,2.42036812865043,2.22462355152433,-0.0118101654803232,0.049166362002853
"A193","1777","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,91.75,12.5,4.51906748693468,2.52572864430826,0.406049190251275,0.105884591283439
"A195","982","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,12.25,1.75,2.50552593699074,0.559615787935423,0.00514509149258908,-0.264465968875592
"A196","3647","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,16.5,8.75,2.80336038090653,2.16905370036952,0.0644451090763741,0.0386988420756879
"A197","9038","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,26.25,9,3.26766598903763,2.19722457733622,0.156890194891257,0.0440053025013802
"B119","4099","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","JUV","F","NRS",NA,NA,20.5,11,3.02042488614436,2.39789527279837,0.107663511918518,0.0818050169130014
"D040","8106","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","M","NRS",NA,NA,14,4,2.63905732961526,1.38629436111989,0.0317317207169111,-0.108747098690716
"D093","4438","Accra Zoo",2012-02-14 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,30,6.5,3.40119738166216,1.87180217690159,0.18347682411558,-0.0172935023452562
"1037","3428","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,19.5,16.25,2.9704144655697,2.78809290877575,0.118178115959323,0.293110784885884
"3428","3428","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,9.25,2.5,2.22462355152433,0.916290731874155,-0.035766356530467,-0.0157256219874379
"4146","4146","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,10.5,6.25,2.35137525716348,1.83258146374831,-0.00960255633617807,0.135456987358474
"5961","5961","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,"F",NA,NA,NA,11,7.75,2.39789527279837,2.04769284336526,0,0.170949106332515
"6544","6544","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,"?","SIM",NA,NA,10,7.5,2.30258509299405,2.01490302054226,-0.0196737115947101,0.165538977426998
"6698","6698","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,12,6,2.484906649788,1.79175946922805,0.0179606915008138,0.128721597120865
"9089","9089","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,453,10,6.11589212548303,2.30258509299405,0.767460495195066,0.21300483609212
"A001","7739","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,14,5.75,2.63905732961526,1.74919985480926,0.0497801259334866,0.121699509767183
"A055","7828","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,9.5,3,2.2512917986065,1.09861228866811,-0.0302615573274011,0.014356368081086
"A057","4829","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,8,6.5,2.07944154167984,1.87180217690159,-0.0657344984045568,0.141928175539972
"A058","5349","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,13.5,6.25,2.60268968544438,1.83258146374831,0.0422731991365196,0.135456987358474
"A059","7628","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,12,5.5,2.484906649788,1.70474809223843,0.0179606915008138,0.114365229039779
"A060","3940","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,11,4.75,2.39789527279837,1.55814461804655,0,0.0901765136064464
"A061","9186","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,9,5.5,2.19722457733622,1.70474809223843,-0.0414219907688509,0.114365229039779
"A062","7615","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,9,5.75,2.19722457733622,1.74919985480926,-0.0414219907688509,0.121699509767183
"A064","3282","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,10.5,6,2.35137525716348,1.79175946922805,-0.00960255633617807,0.128721597120865
"A066","7034","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,11.75,7,2.46385324059017,1.94591014905531,0.0136148944254758,0.154155557323719
"A067","691","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,16.75,8,2.81839825827108,2.07944154167984,0.0867992745149472,0.176187455785987
"A068","3660","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,16.75,5.5,2.81839825827108,1.70474809223843,0.0867992745149472,0.114365229039779
"A069","1044","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,14.5,14.25,2.67414864942653,2.65675690671466,0.0570235967449155,0.271441113020882
"A070","8509","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,8,7,2.07944154167984,1.94591014905531,-0.0657344984045568,0.154155557323719
"A071","3528","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,18,6.5,2.89037175789616,1.87180217690159,0.101655881406184,0.141928175539972
"A072","184","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,5.5,4.5,1.70474809223843,1.50407739677627,-0.143077872175035,0.0812557384557428
"A075","7193","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,26,5,3.25809653802148,1.6094379124341,0.177560798228987,0.0986396070523408
"A076","4509","Accra Zoo",2012-03-15 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,18,11.5,2.89037175789616,2.4423470353692,0.113044562536005,0.0482983375460396
"A077","5151","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,10,4,2.30258509299405,1.38629436111989,-0.0196737115947101,0.061822226746208
"A080","890","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,9,5,2.19722457733622,1.6094379124341,-0.0414219907688509,0.0986396070523408
"A083","2966","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,9.5,5,2.2512917986065,1.6094379124341,-0.0302615573274011,0.0986396070523408
"A084","5868","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,13,9.5,2.56494935746154,2.2512917986065,0.0344829260539521,0.204541742646225
"A086","3904","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,17.75,5,2.87638551592142,1.6094379124341,0.0987688729935491,0.0986396070523408
"A087","9238","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,10.5,8,2.35137525716348,2.07944154167984,-0.00960255633617807,0.176187455785987
"A088","2453","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,8,6,2.07944154167984,1.79175946922805,-0.0657344984045568,0.128721597120865
"A091","5113","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,15.5,9,2.7408400239252,2.19722457733622,0.0707898793228668,0.195620967495522
"A092","832","Accra Zoo",2012-03-15 00:00:00,"2017-08-03","E. helvum","A","M",NA,NA,NA,25,10.5,3.2188758248682,2.35137525716348,0.176223264537243,0.0303734779219884
"A096",NA,"Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,NA,NA,NA,NA,11.5,6.5,2.4423470353692,1.87180217690159,0.0091756322198799,0.141928175539972
"A097","949","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,11,5.75,2.39789527279837,1.74919985480926,0,0.121699509767183
"A105","7745","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,14.25,7,2.65675690671466,1.94591014905531,0.0534336325779694,0.154155557323719
"A106","2905","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,25.25,5,3.22882615572137,1.6094379124341,0.17151887216378,0.0986396070523408
"A111","1383","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,60.75,7.25,4.10676708222066,1.98100146886658,0.352741451122296,0.15994541976575
"A112","6479","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,12.5,6.25,2.52572864430826,1.83258146374831,0.0263870752151366,0.135456987358474
"A114","8029","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,12,5.5,2.484906649788,1.70474809223843,0.0179606915008138,0.114365229039779
"A121","5886","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,14,4.5,2.63905732961526,1.50407739677627,0.0497801259334866,0.0812557384557428
"A123","5678","Accra Zoo",2012-03-15 00:00:00,"2017-08-03","E. helvum","A","M",NA,NA,NA,15,5,2.70805020110221,1.6094379124341,0.0779800368171576,-0.115816065873015
"A126","8009","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,11,8.5,2.39789527279837,2.14006616349627,0,0.186190163658052
"A130","3767","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,10.75,7.5,2.37490575457367,2.01490302054226,-0.00474544431856731,0.165538977426998
"A131","1760","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,13,6,2.56494935746154,1.79175946922805,0.0344829260539521,0.128721597120865
"A132","4204","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,16.5,10.5,2.80336038090653,2.35137525716348,0.0836951899053705,0.221054927698375
"A135","5539","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,10,6.5,2.30258509299405,1.87180217690159,-0.0196737115947101,0.141928175539972
"A141","5574","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,14.5,7,2.67414864942653,1.94591014905531,0.0570235967449155,0.154155557323719
"A143","8229","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,14,9,2.63905732961526,2.19722457733622,0.0497801259334866,0.195620967495522
"A144","3800","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,19.5,8,2.9704144655697,2.07944154167984,0.118178115959323,0.176187455785987
"A146","4194","Accra Zoo",2012-03-15 00:00:00,"2017-08-03","E. helvum","A","F","P",NA,NA,85.5,14.25,4.44851637594271,2.65675690671466,0.412710729246737,0.0905451411337068
"A147","2857","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,30.5,8.25,3.41772668361337,2.11021320034659,0.210511291582834,0.181264599414435
"A148","5873","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,10.75,5.25,2.37490575457367,1.65822807660353,-0.00474544431856731,0.106689698658597
"A151","9675","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,11.5,6.5,2.4423470353692,1.87180217690159,0.0091756322198799,0.141928175539972
"A155","3250","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,40.5,8.75,3.70130197411249,2.16905370036952,0.269046261216925,0.190972937629851
"A159","6826","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,11,6.25,2.39789527279837,1.83258146374831,0,0.135456987358474
"A160","3240","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,9.5,5.5,2.2512917986065,1.70474809223843,-0.0302615573274011,0.114365229039779
"A163","2317","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,16,5.75,2.77258872223978,1.74919985480926,0.0773433737704785,0.121699509767183
"A164","7128","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,18,8.5,2.89037175789616,2.14006616349627,0.101655881406184,0.186190163658052
"A170","6929","Accra Zoo",2012-03-15 00:00:00,"2017-08-03","E. helvum","J","M",NA,NA,NA,12.25,5.75,2.50552593699074,1.74919985480926,0.0390300772374852,-0.0882777100524426
"A171","4569","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","M",NA,NA,NA,13,5,2.56494935746154,1.6094379124341,0.0344829260539521,0.0986396070523408
"A172",NA,"Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F",NA,NA,NA,14.75,4.5,2.69124308278583,1.50407739677627,0.0605521909882201,0.0812557384557428
"A173","8308","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","J","F",NA,NA,NA,8.5,9.25,2.14006616349627,2.22462355152433,-0.0532205011840753,0.200141637919294
"A174","9231","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,"?","SIM",NA,NA,10.5,6.5,2.35137525716348,1.87180217690159,-0.00960255633617807,0.141928175539972
"A176","3647","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,"?","SIM",NA,NA,10.25,7,2.32727770558442,1.94591014905531,-0.014576718391883,0.154155557323719
"A186","4846","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,12.5,4.5,2.52572864430826,1.50407739677627,0.0263870752151366,0.0812557384557428
"A188","6353","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,20,5,2.99573227355399,1.6094379124341,0.123404160580325,0.0986396070523408
"A192","9057","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,9,6.25,2.19722457733622,1.83258146374831,-0.0414219907688509,0.135456987358474
"A193","1777","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,83.5,4.5,4.42484663185681,1.50407739677627,0.418398711832164,0.0812557384557428
NA,NA,"Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,NA,NA,NA,NA,11,7.5,2.39789527279837,2.01490302054226,0,0.165538977426998
"B119","4099","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum",NA,"?","SIM",NA,NA,10.5,6.5,2.35137525716348,1.87180217690159,-0.00960255633617807,0.141928175539972
"D040","8106","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","F","P",NA,NA,8.75,5,2.16905370036952,1.6094379124341,-0.047236959431702,0.0986396070523408
"D093","4438","Accra Zoo",2012-03-15 00:00:00,"2017-07-03","E. helvum","A","M",NA,NA,NA,23.25,8,3.14630513203337,2.07944154167984,0.154485069228237,0.176187455785987
"669","669","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,23.25,5,3.14630513203337,1.6094379124341,0.154485069228237,0.0986396070523408
"778","778","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","F","NRS",NA,NA,27,8.25,3.29583686600433,2.11021320034659,0.185351071311555,0.181264599414435
"832","832","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,NA,"NRS",NA,NA,14,8.5,2.63905732961526,2.14006616349627,0.0497801259334866,0.186190163658052
"1037","1037","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","F","NRS",NA,NA,11,10.5,2.39789527279837,2.35137525716348,0,0.221054927698375
"1349","1349","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,9.25,4.5,2.22462355152433,1.50407739677627,-0.035766356530467,0.0812557384557428
"1492","1492","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,12.5,12.5,2.52572864430826,2.52572864430826,0.0263870752151366,0.249822216398252
"1534","1534","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","JUV","M","NRS",NA,NA,12.25,12,2.50552593699074,2.484906649788,0.0222168780964948,0.243086826160643
"1786","1786","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,21.5,8,3.06805293513362,2.07944154167984,0.138332427856468,0.176187455785987
"2183","2183","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,13.5,5.25,2.60268968544438,1.65822807660353,0.0422731991365196,0.106689698658597
"2857","2857","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,NA,"NRS",NA,NA,14,7.75,2.63905732961526,2.04769284336526,0.0497801259334866,0.170949106332515
"3072","3072","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","M","NRS",NA,NA,14,8.5,2.63905732961526,2.14006616349627,0.0497801259334866,0.186190163658052
"3428","3428","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,7.5,5.25,2.01490302054226,1.65822807660353,-0.0790563938643749,0.106689698658597
"3603","3603","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,14.5,4.75,2.67414864942653,1.55814461804655,0.0570235967449155,0.0901765136064464
"4830","4830","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,NA,"NRS",NA,NA,17,5.5,2.83321334405622,1.70474809223843,0.08985737099096,0.114365229039779
"5113","5113","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","F","NRS",NA,NA,11,6.5,2.39789527279837,1.87180217690159,0,0.141928175539972
"5368","5368","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,15.75,6,2.75684036527164,1.79175946922805,0.0740926335691925,0.128721597120865
"5961","5961","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","F","NRS",NA,NA,9.5,5.5,2.2512917986065,1.70474809223843,-0.0302615573274011,0.114365229039779
"6479","6479","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","M","NRS",NA,NA,13.5,6.5,2.60268968544438,1.87180217690159,0.0422731991365196,0.141928175539972
"6544","6544","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,19.5,7,2.9704144655697,1.94591014905531,0.118178115959323,0.154155557323719
"6698","6698","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,11.75,2.5,2.46385324059017,0.916290731874155,0.0136148944254758,-0.0157256219874379
"7531","7531","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,16,9,2.77258872223978,2.19722457733622,0.0773433737704785,0.195620967495522
"7817","7817","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,"?","NRS",NA,NA,24.5,9.5,3.19867311755068,2.2512917986065,0.16529475027153,0.204541742646225
"7828","7828","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","M","NRS",NA,NA,11.5,5.5,2.4423470353692,1.70474809223843,0.0091756322198799,0.114365229039779
"9089","9089","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","A","M","NRS",NA,NA,571.75,6,6.34870183290289,1.79175946922805,0.815516548070326,0.128721597120865
"9186","9186","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,NA,"NRS",NA,NA,12.5,6,2.52572864430826,1.79175946922805,0.0263870752151366,0.128721597120865
"9937","9937","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum",NA,NA,"NRS",NA,NA,22.75,6,3.12456514539696,1.79175946922805,0.149997550391996,0.128721597120865
"A001","7739","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,23,7,3.13549421592915,1.94591014905531,0.152253504394915,0.154155557323719
"A057","4829","Accra Zoo",2012-06-19 00:00:00,"2017-07-03","E. helvum","SA","F","NRS",NA,NA,15,6.25,2.70805020110221,1.83258146374831,0.0640214783106604,0.135456987358474
